Loan,Region,Rating,EAD,LGD
ABC3671,CH,BBB,37330.99,0.2
ABC3672,CH,A,81605.48,0.2
ABC3673,CH,A,59358.04,0.2
ABC3674,CH,A,207425.35,0.2
ABC3675,CH,BB,25269.87,0.2
ABC3676,CH,BBB,158858.23,0.2
ABC3677,CH,A,12576.88,0.2
ABC3678,CH,BBB,5018.14,0.2
ABC3679,CH,A,71801.78,0.2
ABC3680,CH,AA,13954.46,0.2
ABC3681,CH,A,82316.33,0.2
ABC3682,CH,BB,19552.43,0.2
ABC3683,CH,A,20894.99,0.2
ABC3684,CH,BBB,40024.35,0.2
ABC3685,CH,BBB,8956.64,0.2
ABC3686,CH,BBB,69944.02,0.2
ABC3687,CH,A,113728.24,0.2
ABC3688,CH,A,296936.23,0.2
ABC3689,CH,BB,299.16,0.2
ABC3690,CH,BBB,119987.24,0.2
ABC3691,CH,A,22087.15,0.2
ABC3692,CH,BBB,90972.69,0.2
ABC3693,CH,A,45916.3,0.2
ABC3694,CH,BBB,148863.97,0.2
ABC3695,CH,A,204408.61,0.2
ABC3696,CH,A,117722.23,0.2
ABC3697,CH,BBB,208328.27,0.2
ABC3698,CH,A,41776.7,0.2
ABC3699,CH,BB,73258.21,0.2
ABC3700,CH,BBB,113463.16,0.2
ABC3701,CH,BB,166201.16,0.2
ABC3702,CH,A,108589.03,0.2
ABC3703,CH,BBB,525607.98,0.2
ABC3704,CH,BBB,24324.4,0.2
ABC3705,CH,A,83408.11,0.2
ABC3706,CH,BBB,126478.82,0.2
ABC3707,CH,BBB,40428.51,0.2
ABC3708,CH,BB,117379.37,0.2
ABC3709,CH,BB,43337.46,0.2
ABC3710,CH,A,27506.18,0.2
ABC3711,CH,BB,136653.22,0.2
ABC3712,CH,BBB,11369.93,0.2
ABC3713,CH,A,18863.67,0.2
ABC3714,CH,BBB,98027.36,0.2
ABC3715,CH,BB,19134.1,0.2
ABC3716,CH,AA,133132.41,0.2
ABC3717,CH,A,43066.85,0.2
ABC3718,CH,BBB,56815.84,0.2
ABC3719,CH,BBB,28131.17,0.2
ABC3720,CH,BBB,175317.64,0.2
ABC3721,CH,BB,57939.81,0.2
ABC3722,CH,BBB,44304.12,0.2
ABC3723,CH,BB,165175.61,0.2
ABC3724,CH,A,379666.94,0.2
ABC3725,CH,BBB,73610.56,0.2
ABC3726,CH,BBB,30326.93,0.2
ABC3727,CH,BBB,125807.82,0.2
ABC3728,CH,BB,1778.2,0.2
ABC3729,CH,AA,55847.92,0.2
ABC3730,CH,BBB,99959.09,0.2
ABC3731,CH,BBB,89646.49,0.2
ABC3732,CH,CCC,79891.23,0.2
ABC3733,CH,B,36534.36,0.2
ABC3734,CH,BB,65474.58,0.2
ABC3735,CH,A,19386.8,0.2
ABC3736,CH,AA,259171.53,0.2
ABC3737,CH,BB,40085.47,0.2
ABC3738,CH,BBB,92708.56,0.2
ABC3739,CH,BBB,254177,0.2
ABC3740,CH,BBB,1662.13,0.2
ABC3741,CH,B,34764.22,0.2
ABC3742,CH,A,62220.86,0.2
ABC3743,CH,BBB,9051.95,0.2
ABC3744,CH,A,52341.96,0.2
ABC3745,CH,BBB,86.14,0.2
ABC3746,CH,AA,88323.8,0.2
ABC3747,CH,BBB,41164.44,0.2
ABC3748,CH,A,148578.41,0.2
ABC3749,CH,BBB,59022.8,0.2
ABC3750,CH,BB,14925.7,0.2
ABC3751,CH,BB,60094.2,0.2
ABC3752,CH,CCC,61546.27,0.2
ABC3753,CH,A,234.99,0.2
ABC3754,CH,BBB,109423.31,0.2
ABC3755,CH,BB,3751.97,0.2
ABC3756,CH,A,61673.82,0.2
ABC3757,CH,BBB,87193.83,0.2
ABC3758,CH,A,21182.77,0.2
ABC3759,CH,BBB,88517.3,0.2
ABC3760,CH,A,26635.48,0.2
ABC3761,CH,BBB,147444.08,0.2
ABC3762,CH,BB,49385.2,0.2
ABC3763,CH,BB,66422.55,0.2
ABC3764,CH,BB,124666,0.2
ABC3765,CH,BBB,110341.99,0.2
ABC3766,CH,BB,6200.88,0.2
ABC3767,CH,BBB,160250.33,0.2
ABC3768,CH,BBB,67634.76,0.2
ABC3769,CH,CCC,41100.09,0.2
ABC3770,CH,BBB,295234.37,0.2
ABC3771,CH,A,51053.38,0.2
ABC3772,CH,BB,187593.64,0.2
ABC3773,CH,A,183019.14,0.2
ABC3774,CH,BBB,63205.39,0.2
ABC3775,CH,BBB,161358.57,0.2
ABC3776,CH,BBB,44668.81,0.2
ABC3777,CH,A,27478.28,0.2
ABC3778,CH,A,382484.41,0.2
ABC3779,CH,B,450924.89,0.2
ABC3780,CH,A,110571.77,0.2
ABC3781,CH,A,26434.95,0.2
ABC3782,CH,BBB,594008.15,0.2
ABC3783,CH,A,169.87,0.2
ABC3784,CH,BB,604.64,0.2
ABC3785,CH,A,63528.97,0.2
ABC3786,CH,A,113933.02,0.2
ABC3787,CH,A,40313.65,0.2
ABC3788,CH,BB,8826.68,0.2
ABC3789,CH,BBB,151579.53,0.2
ABC3790,CH,A,173967.88,0.2
ABC3791,CH,BB,118110.89,0.2
ABC3792,CH,BBB,250140.08,0.2
ABC3793,CH,BB,177199.41,0.2
ABC3794,CH,A,314916.03,0.2
ABC3795,CH,BBB,471068.23,0.2
ABC3796,CH,BB,5188.62,0.2
ABC3797,CH,BB,20469.65,0.2
ABC3798,CH,BB,137051.47,0.2
ABC3799,CH,BB,10930.18,0.2
ABC3800,CH,BBB,188777.07,0.2
ABC3801,CH,BB,149788.73,0.2
ABC3802,CH,BB,349692.12,0.2
ABC3803,CH,CCC,74505.09,0.2
ABC3804,CH,BBB,54788.58,0.2
ABC3805,CH,BB,132324.21,0.2
ABC3806,CH,B,14859.15,0.2
ABC3807,CH,AA,46384.98,0.2
ABC3808,CH,A,42764.61,0.2
ABC3809,CH,A,77847.09,0.2
ABC3810,CH,BBB,248512.87,0.2
ABC3811,CH,BB,45055.08,0.2
ABC3812,CH,BB,462775.6,0.2
ABC3813,CH,BBB,30984.4,0.2
ABC3814,CH,BBB,440597.1,0.2
ABC3815,CH,A,55769.17,0.2
ABC3816,CH,A,93993.05,0.2
ABC3817,CH,BBB,465973.17,0.2
ABC3818,CH,BBB,199837.72,0.2
ABC3819,CH,AA,47215.78,0.2
ABC3820,CH,A,153399.91,0.2
ABC3821,CH,B,23716.81,0.2
ABC3822,CH,B,3911.27,0.2
ABC3823,CH,BBB,69921.57,0.2
ABC3824,CH,CCC,48383.05,0.2
ABC3825,CH,BBB,17537.3,0.2
ABC3826,CH,BBB,30047.14,0.2
ABC3827,CH,BBB,134614.11,0.2
ABC3828,CH,BB,25143.29,0.2
ABC3829,CH,BBB,28202.17,0.2
ABC3830,CH,CCC,74798.35,0.2
ABC3831,CH,BBB,86948.36,0.2
ABC3832,CH,BB,20900.84,0.2
ABC3833,CH,A,10053.01,0.2
ABC3834,CH,BBB,129896.69,0.2
ABC3835,CH,BB,99981.16,0.2
ABC3836,CH,BBB,76624.65,0.2
ABC3837,CH,BBB,124666.37,0.2
ABC3838,CH,A,182234.61,0.2
ABC3839,CH,BB,20229.73,0.2
ABC3840,CH,BB,7627.42,0.2
ABC3841,CH,BBB,39903.99,0.2
ABC3842,CH,BBB,127220.22,0.2
ABC3843,CH,A,101845.64,0.2
ABC3844,CH,A,32783.04,0.2
ABC3845,CH,A,49727.07,0.2
ABC3846,CH,BBB,64437.45,0.2
ABC3847,CH,BBB,137873.52,0.2
ABC3848,CH,BBB,63963.79,0.2
ABC3849,CH,A,37307.52,0.2
ABC3850,CH,A,16021.77,0.2
ABC3851,CH,BB,27607.08,0.2
ABC3852,CH,BBB,284827.11,0.2
ABC3853,CH,BBB,39969.75,0.2
ABC3854,CH,A,54630.85,0.2
ABC3855,CH,BB,116898.7,0.2
ABC3856,CH,AA,47173.71,0.2
ABC3857,CH,A,224155.2,0.2
ABC3858,CH,BBB,70473.88,0.2
ABC3859,CH,AA,133824.75,0.2
ABC3860,CH,BB,198194.62,0.2
ABC3861,CH,BBB,116675.72,0.2
ABC3862,CH,A,94432.62,0.2
ABC3863,CH,BBB,35526.27,0.2
ABC3864,CH,BB,8723.78,0.2
ABC3865,CH,BBB,84703.76,0.2
ABC3866,CH,BBB,150666.09,0.2
ABC3867,CH,A,145260.04,0.2
ABC3868,CH,AA,39210.96,0.2
ABC3869,CH,B,104235.28,0.2
ABC3870,CH,A,149214,0.2
ABC3871,CH,BBB,7725.95,0.2
ABC3872,CH,BB,42198.3,0.2
ABC3873,CH,B,46100.11,0.2
ABC3874,CH,BBB,199183.03,0.2
ABC3875,CH,A,49184.99,0.2
ABC3876,CH,BB,180337.8,0.2
ABC3877,CH,A,185514.9,0.2
ABC3878,CH,BBB,31139.97,0.2
ABC3879,CH,A,68457.02,0.2
ABC3880,CH,BB,20385.52,0.2
ABC3881,CH,A,18951.64,0.2
ABC3882,CH,BB,8094.73,0.2
ABC3883,CH,BBB,331700.3,0.2
ABC3884,CH,BBB,33932.95,0.2
ABC3885,CH,A,15694.43,0.2
ABC3886,CH,A,221117.73,0.2
ABC3887,CH,AA,51243.13,0.2
ABC3888,CH,BBB,2989.58,0.2
ABC3889,CH,A,117174.98,0.2
ABC3890,CH,A,52675.2,0.2
ABC3891,CH,BBB,55600.7,0.2
ABC3892,CH,BB,70297.3,0.2
ABC3893,CH,BBB,37197.99,0.2
ABC3894,CH,A,124587.4,0.2
ABC3895,CH,A,60846.92,0.2
ABC3896,CH,B,7875.56,0.2
ABC3897,CH,BBB,18628.04,0.2
ABC3898,CH,BBB,35343.65,0.2
ABC3899,CH,BB,47632.31,0.2
ABC3900,CH,BBB,4932.65,0.2
ABC3901,CH,A,16258.61,0.2
ABC3902,CH,BBB,34568.5,0.2
ABC3903,CH,BB,144862.18,0.2
ABC3904,CH,CCC,30279.17,0.2
ABC3905,CH,BBB,22821.91,0.2
ABC3906,CH,CCC,7371.15,0.2
ABC3907,CH,BBB,77018.34,0.2
ABC3908,CH,BBB,92743.02,0.2
ABC3909,CH,A,79350.27,0.2
ABC3910,CH,BBB,151576.41,0.2
ABC3911,CH,A,150367.4,0.2
ABC3912,CH,B,45062.94,0.2
ABC3913,CH,BB,256020.65,0.2
ABC3914,CH,CCC,19333.71,0.2
ABC3915,CH,BBB,4347.11,0.2
ABC3916,CH,A,269888.38,0.2
ABC3917,CH,BB,79238.73,0.2
ABC3918,CH,BBB,40968.87,0.2
ABC3919,CH,A,58965.49,0.2
ABC3920,CH,BBB,50761.97,0.2
ABC3921,CH,BB,64015.73,0.2
ABC3922,CH,BB,23411.81,0.2
ABC3923,CH,BBB,1025.03,0.2
ABC3924,CH,BBB,305561.08,0.2
ABC3925,CH,BBB,87692.13,0.2
ABC3926,CH,BBB,187125.36,0.2
ABC3927,CH,CCC,675639.37,0.2
ABC3928,CH,BBB,15424.85,0.2
ABC3929,CH,BBB,175788.84,0.2
ABC3930,CH,BBB,326496.58,0.2
ABC3931,CH,BBB,81133.85,0.2
ABC3932,CH,A,141986.67,0.2
ABC3933,CH,A,804.16,0.2
ABC3934,CH,A,191831.8,0.2
ABC3935,CH,BBB,6053.53,0.2
ABC3936,CH,BBB,29510.94,0.2
ABC3937,CH,AA,73900.1,0.2
ABC3938,CH,BBB,115696.63,0.2
ABC3939,CH,A,3347.96,0.2
ABC3940,CH,A,101409.06,0.2
ABC3941,CH,BBB,13723.72,0.2
ABC3942,CH,BBB,131145.75,0.2
ABC3943,CH,AA,49607.13,0.2
ABC3944,CH,B,44210.59,0.2
ABC3945,CH,A,163701.9,0.2
ABC3946,CH,BBB,136108.5,0.2
ABC3947,CH,A,137153.42,0.2
ABC3948,CH,BBB,8173.14,0.2
ABC3949,CH,BB,53394.43,0.2
ABC3950,CH,A,67691.82,0.2
ABC3951,CH,BBB,85245.53,0.2
ABC3952,CH,BBB,78108.12,0.2
ABC3953,CH,A,210701.28,0.2
ABC3954,CH,BBB,58691.05,0.2
ABC3955,CH,BBB,79132.59,0.2
ABC3956,CH,BB,24516.15,0.2
ABC3957,CH,A,53696.69,0.2
ABC3958,CH,BBB,91632.04,0.2
ABC3959,CH,BB,196015.34,0.2
ABC3960,CH,A,56657.07,0.2
ABC3961,CH,BBB,166074.3,0.2
ABC3962,CH,BBB,81838.13,0.2
ABC3963,CH,BB,244210.82,0.2
ABC3964,CH,A,22826.66,0.2
ABC3965,CH,BBB,208350.71,0.2
ABC3966,CH,BBB,61250.57,0.2
ABC3967,CH,BB,23247.68,0.2
ABC3968,CH,BBB,262883.18,0.2
ABC3969,CH,BBB,1118.88,0.2
ABC3970,CH,A,29698.41,0.2
ABC3971,CH,BB,13452.13,0.2
ABC3972,CH,BBB,22809.71,0.2
ABC3973,CH,A,89787.44,0.2
ABC3974,CH,BBB,52739.73,0.2
ABC3975,CH,BBB,36296.47,0.2
ABC3976,CH,BBB,46488.86,0.2
ABC3977,CH,AA,75186.35,0.2
ABC3978,CH,BBB,6124.46,0.2
ABC3979,CH,A,24178.48,0.2
ABC3980,CH,BBB,11930.23,0.2
ABC3981,CH,BBB,319463.38,0.2
ABC3982,CH,BBB,24399.93,0.2
ABC3983,CH,BBB,62810.05,0.2
ABC3984,CH,BBB,137826.31,0.2
ABC3985,CH,BBB,175971.25,0.2
ABC3986,CH,BBB,22986.93,0.2
ABC3987,CH,BB,25267.32,0.2
ABC3988,CH,BB,13801.37,0.2
ABC3989,CH,BB,227305.37,0.2
ABC3990,CH,A,15594.01,0.2
ABC3991,CH,BBB,72982.5,0.2
ABC3992,CH,BBB,21318.36,0.2
ABC3993,CH,B,99686.8,0.2
ABC3994,CH,A,310257.37,0.2
ABC3995,CH,A,70151.78,0.2
ABC3996,CH,BB,159281.78,0.2
ABC3997,CH,AA,357211.78,0.2
ABC3998,CH,A,115620.43,0.2
ABC3999,CH,BBB,172355.05,0.2
ABC4000,CH,A,67874.39,0.2
ABC4001,CH,BBB,192661.05,0.2
ABC4002,CH,A,9958,0.2
ABC4003,CH,BBB,156489.45,0.2
ABC4004,CH,BBB,42017.35,0.2
ABC4005,CH,BBB,69494.53,0.2
ABC4006,CH,A,218559.45,0.2
ABC4007,CH,BBB,37945.44,0.2
ABC4008,CH,BBB,223819.15,0.2
ABC4009,CH,BBB,5067.91,0.2
ABC4010,CH,A,25258.93,0.2
ABC4011,CH,A,36063.11,0.2
ABC4012,CH,BBB,26167.95,0.2
ABC4013,CH,BBB,12601.81,0.2
ABC4014,CH,BBB,26356.92,0.2
ABC4015,CH,A,104661.92,0.2
ABC4016,CH,A,107707.43,0.2
ABC4017,CH,BBB,285910.01,0.2
ABC4018,CH,BBB,329293.69,0.2
ABC4019,CH,BB,164371.52,0.2
ABC4020,CH,BBB,44301.05,0.2
ABC4021,CH,A,128125.92,0.2
ABC4022,CH,BB,37751.28,0.2
ABC4023,CH,BB,74242.83,0.2
ABC4024,CH,BBB,41945.97,0.2
ABC4025,CH,BBB,48280.76,0.2
ABC4026,CH,CCC,68280.64,0.2
ABC4027,CH,A,6357.45,0.2
ABC4028,CH,BBB,11588.96,0.2
ABC4029,CH,AA,182528.44,0.2
ABC4030,CH,BBB,30064.1,0.2
ABC4031,CH,BBB,291333.81,0.2
ABC4032,CH,A,32627.73,0.2
ABC4033,CH,BBB,10506.33,0.2
ABC4034,CH,BB,82193.66,0.2
ABC4035,CH,BB,180589.2,0.2
ABC4036,CH,BBB,20752.89,0.2
ABC4037,CH,BBB,321473.61,0.2
ABC4038,CH,A,24554.22,0.2
ABC4039,CH,BB,10075.43,0.2
ABC4040,CH,BB,168910.4,0.2
ABC4041,CH,BBB,106406.67,0.2
ABC4042,CH,BB,3664.77,0.2
ABC4043,CH,A,177657.49,0.2
ABC4044,CH,A,279801.6,0.2
ABC4045,CH,BB,88725.35,0.2
ABC4046,CH,BBB,53711.94,0.2
ABC4047,CH,A,35147.3,0.2
ABC4048,CH,BBB,117350.71,0.2
ABC4049,CH,BBB,35516.3,0.2
ABC4050,CH,A,1675.99,0.2
ABC4051,CH,BBB,142264.78,0.2
ABC4052,CH,BB,47613.09,0.2
ABC4053,CH,A,34295.36,0.2
ABC4054,CH,BBB,30550.79,0.2
ABC4055,CH,AA,58101.26,0.2
ABC4056,CH,BB,109972.92,0.2
ABC4057,CH,A,16813.74,0.2
ABC4058,CH,CCC,84039.86,0.2
ABC4059,CH,BBB,240009.02,0.2
ABC4060,CH,BB,70838.46,0.2
ABC4061,CH,CCC,8048.87,0.2
ABC4062,CH,BB,10312.64,0.2
ABC4063,CH,BBB,213675.97,0.2
ABC4064,CH,BB,302732.51,0.2
ABC4065,CH,BBB,189295.65,0.2
ABC4066,CH,A,156473.25,0.2
ABC4067,CH,BBB,322051.46,0.2
ABC4068,CH,BB,18308.68,0.2
ABC4069,CH,CCC,233642.45,0.2
ABC4070,CH,B,41203.91,0.2
ABC4071,CH,BB,29037.78,0.2
ABC4072,CH,B,210060.16,0.2
ABC4073,CH,CCC,21474.87,0.2
ABC4074,CH,A,50668.5,0.2
ABC4075,CH,BBB,64483.53,0.2
ABC4076,CH,AA,132594.83,0.2
ABC4077,CH,BB,40936.94,0.2
ABC4078,CH,BB,133746.34,0.2
ABC4079,CH,BBB,10950.98,0.2
ABC4080,CH,BBB,8893.01,0.2
ABC4081,CH,BBB,13712.16,0.2
ABC4082,CH,BBB,41661.33,0.2
ABC4083,CH,BBB,17322.42,0.2
ABC4084,CH,BBB,61020.05,0.2
ABC4085,CH,B,135673.2,0.2
ABC4086,CH,BB,271811.68,0.2
ABC4087,CH,BBB,33868.47,0.2
ABC4088,CH,A,221322.14,0.2
ABC4089,CH,A,220240.32,0.2
ABC4090,CH,BB,146991.28,0.2
ABC4091,CH,A,130842.92,0.2
ABC4092,CH,BBB,199540.32,0.2
ABC4093,CH,CCC,25740.17,0.2
ABC4094,CH,BBB,83890.62,0.2
ABC4095,CH,BBB,67153.02,0.2
ABC4096,CH,A,123376.3,0.2
ABC4097,CH,BBB,168659.4,0.2
ABC4098,CH,A,5611.35,0.2
ABC4099,CH,BBB,52135.66,0.2
ABC4100,CH,BBB,2320.35,0.2
ABC4101,CH,BBB,22.24,0.2
ABC4102,CH,BBB,46389.04,0.2
ABC4103,CH,BBB,143107.02,0.2
ABC4104,CH,BBB,18536.39,0.2
ABC4105,CH,A,8534.11,0.2
ABC4106,CH,BB,265739.71,0.2
ABC4107,CH,A,425664.51,0.2
ABC4108,CH,BBB,8021.82,0.2
ABC4109,CH,A,5840.38,0.2
ABC4110,CH,B,22966.7,0.2
ABC4111,CH,BB,72706.51,0.2
ABC4112,CH,A,44884.04,0.2
ABC4113,CH,BB,15868.48,0.2
ABC4114,CH,AA,128105.31,0.2
ABC4115,CH,A,17753.64,0.2
ABC4116,CH,BBB,83786.51,0.2
ABC4117,CH,BB,94175.89,0.2
ABC4118,CH,BBB,40718.36,0.2
ABC4119,CH,A,44857.54,0.2
ABC4120,CH,A,116414.42,0.2
ABC4121,CH,BB,4104.47,0.2
ABC4122,CH,BBB,176851.33,0.2
ABC4123,CH,BB,46722.2,0.2
ABC4124,CH,BB,587.2,0.2
ABC4125,CH,B,955.86,0.2
ABC4126,CH,BB,24039.26,0.2
ABC4127,CH,A,127898.68,0.2
ABC4128,CH,BBB,282635.41,0.2
ABC4129,CH,BBB,38007.23,0.2
ABC4130,CH,A,42000.34,0.2
ABC4131,CH,BBB,71346.07,0.2
ABC4132,CH,BBB,95293.43,0.2
ABC4133,CH,BB,297897.74,0.2
ABC4134,CH,BB,36496.66,0.2
ABC4135,CH,BBB,47661.31,0.2
ABC4136,CH,BBB,65944.05,0.2
ABC4137,CH,BBB,39662.9,0.2
ABC4138,CH,A,109597.3,0.2
ABC4139,CH,A,18957.03,0.2
ABC4140,CH,BBB,73411.45,0.2
ABC4141,CH,BBB,63459.11,0.2
ABC4142,CH,B,202067.37,0.2
ABC4143,CH,BB,31424.09,0.2
ABC4144,CH,BBB,51093.02,0.2
ABC4145,CH,BBB,38127.11,0.2
ABC4146,CH,A,71864.12,0.2
ABC4147,CH,BBB,99845.17,0.2
ABC4148,CH,BBB,127326.06,0.2
ABC4149,CH,A,179595.04,0.2
ABC4150,CH,BBB,37763.94,0.2
ABC4151,CH,BB,23984.01,0.2
ABC4152,CH,BBB,196880.14,0.2
ABC4153,CH,BB,22544.35,0.2
ABC4154,CH,BBB,75611.59,0.2
ABC4155,CH,BBB,111128.41,0.2
ABC4156,CH,BBB,233431.18,0.2
ABC4157,CH,BB,173598.31,0.2
ABC4158,CH,A,52701.04,0.2
ABC4159,CH,BB,19267.25,0.2
ABC4160,CH,AA,330588.17,0.2
ABC4161,CH,BBB,653.18,0.2
ABC4162,CH,A,431752.68,0.2
ABC4163,CH,BBB,22398.5,0.2
ABC4164,CH,BBB,113223.12,0.2
ABC4165,CH,BB,87733.39,0.2
ABC4166,CH,BBB,5575.55,0.2
ABC4167,CH,A,226836.99,0.2
ABC4168,CH,BBB,74755.91,0.2
ABC4169,CH,BB,156539.69,0.2
ABC4170,CH,BBB,24185.04,0.2
ABC4171,CH,A,180217.56,0.2
ABC4172,CH,BBB,3449.4,0.2
ABC4173,CH,BBB,44527.06,0.2
ABC4174,CH,A,269843.32,0.2
ABC4175,CH,BB,246423.62,0.2
ABC4176,CH,A,81224.37,0.2
ABC4177,CH,BB,22270.6,0.2
ABC4178,CH,BBB,71012.05,0.2
ABC4179,CH,BBB,151559.83,0.2
ABC4180,CH,A,10211.39,0.2
ABC4181,CH,BBB,28962.27,0.2
ABC4182,CH,BB,44688.27,0.2
ABC4183,CH,BBB,325103.82,0.2
ABC4184,CH,BBB,80125.67,0.2
ABC4185,CH,A,588313.82,0.2
ABC4186,CH,AA,97211.07,0.2
ABC4187,CH,BBB,68148.2,0.2
ABC4188,CH,B,46349.29,0.2
ABC4189,CH,BBB,36082.41,0.2
ABC4190,CH,BBB,7810.66,0.2
ABC4191,CH,BB,57200.04,0.2
ABC4192,CH,BBB,199956.06,0.2
ABC4193,CH,BB,194058.77,0.2
ABC4194,CH,BB,201054.18,0.2
ABC4195,CH,A,560879.63,0.2
ABC4196,CH,A,39673.98,0.2
ABC4197,CH,BBB,33280.07,0.2
ABC4198,CH,B,206910.3,0.2
ABC4199,CH,AA,123085.26,0.2
ABC4200,CH,BBB,182186.88,0.2
ABC4201,CH,BBB,89708.65,0.2
ABC4202,CH,BBB,36345.4,0.2
ABC4203,CH,BB,5193.43,0.2
ABC4204,CH,B,91903.7,0.2
ABC4205,CH,A,11568.54,0.2
ABC4206,CH,AA,174970.64,0.2
ABC4207,CH,A,53133.66,0.2
ABC4208,CH,BBB,15636.43,0.2
ABC4209,CH,A,48793.61,0.2
ABC4210,CH,BBB,27314.9,0.2
ABC4211,CH,BB,570765.53,0.2
ABC4212,CH,BBB,87994.52,0.2
ABC4213,CH,BBB,7950.18,0.2
ABC4214,CH,BB,13971.44,0.2
ABC4215,CH,BBB,132223.21,0.2
ABC4216,CH,A,47298.73,0.2
ABC4217,CH,A,7291.03,0.2
ABC4218,CH,BB,94619.69,0.2
ABC4219,CH,BBB,135638.27,0.2
ABC4220,CH,BBB,209879.73,0.2
ABC4221,CH,BBB,76678.19,0.2
ABC4222,CH,CCC,207624.34,0.2
ABC4223,CH,BB,417063.07,0.2
ABC4224,CH,BB,76864.19,0.2
ABC4225,CH,BB,101804.02,0.2
ABC4226,CH,BB,50555.94,0.2
ABC4227,CH,A,25267.27,0.2
ABC4228,CH,AA,87073.4,0.2
ABC4229,CH,BBB,358864.02,0.2
ABC4230,CH,BBB,55226.64,0.2
ABC4231,CH,BB,76663.44,0.2
ABC4232,CH,BBB,149923.09,0.2
ABC4233,CH,A,30067.09,0.2
ABC4234,CH,BBB,41591.64,0.2
ABC4235,CH,BB,8783.46,0.2
ABC4236,CH,BBB,478564.29,0.2
ABC4237,CH,BB,219941.86,0.2
ABC4238,CH,BBB,360247.31,0.2
ABC4239,CH,BB,28545.03,0.2
ABC4240,CH,A,15714.33,0.2
ABC4241,CH,BBB,134974.3,0.2
ABC4242,CH,BBB,10972.24,0.2
ABC4243,CH,BBB,9695.92,0.2
ABC4244,CH,BBB,111083.76,0.2
ABC4245,CH,BBB,199046.02,0.2
ABC4246,CH,BBB,238263.65,0.2
ABC4247,CH,BBB,291116.64,0.2
ABC4248,CH,A,20588.95,0.2
ABC4249,CH,BBB,1973.76,0.2
ABC4250,CH,CCC,68845.32,0.2
ABC4251,CH,BB,9712.28,0.2
ABC4252,CH,BBB,238762.3,0.2
ABC4253,CH,BBB,130940.55,0.2
ABC4254,CH,B,178592.16,0.2
ABC4255,CH,BB,6430.16,0.2
ABC4256,CH,BB,1499.14,0.2
ABC4257,CH,BBB,15398.92,0.2
ABC4258,CH,BB,28585.99,0.2
ABC4259,CH,BBB,63546.3,0.2
ABC4260,CH,B,63084.07,0.2
ABC4261,CH,BBB,46453.51,0.2
ABC4262,CH,BB,68507.04,0.2
ABC4263,CH,BB,48356.36,0.2
ABC4264,CH,BBB,20824.62,0.2
ABC4265,CH,A,333266.55,0.2
ABC4266,CH,A,19186.18,0.2
ABC4267,CH,AA,131492.82,0.2
ABC4268,CH,A,261745.07,0.2
ABC4269,CH,BBB,40169.83,0.2
ABC4270,CH,A,652326.25,0.2
ABC4271,CH,BBB,85525.52,0.2
ABC4272,CH,BBB,27445.82,0.2
ABC4273,CH,BBB,89200.63,0.2
ABC4274,CH,BBB,8524.31,0.2
ABC4275,CH,CCC,30548.84,0.2
ABC4276,CH,BB,11024.77,0.2
ABC4277,CH,BBB,144340.82,0.2
ABC4278,CH,BBB,106144.91,0.2
ABC4279,CH,A,131072.94,0.2
ABC4280,CH,BBB,15649.18,0.2
ABC4281,CH,BBB,42042.31,0.2
ABC4282,CH,BBB,16489.76,0.2
ABC4283,CH,BBB,184912.61,0.2
ABC4284,CH,B,6431.24,0.2
ABC4285,CH,BBB,87951.89,0.2
ABC4286,CH,BBB,67825.76,0.2
ABC4287,CH,B,125111.17,0.2
ABC4288,CH,BB,12748.85,0.2
ABC4289,CH,CCC,26127.96,0.2
ABC4290,CH,BBB,136015.88,0.2
ABC4291,CH,BBB,231944.29,0.2
ABC4292,CH,BBB,17330.12,0.2
ABC4293,CH,BBB,185872.95,0.2
ABC4294,CH,A,93963.54,0.2
ABC4295,CH,A,33876.41,0.2
ABC4296,CH,BBB,26750.57,0.2
ABC4297,CH,CCC,63832.72,0.2
ABC4298,CH,A,162325.49,0.2
ABC4299,CH,BBB,56531.55,0.2
ABC4300,CH,BBB,274991.81,0.2
ABC4301,CH,BB,344138.83,0.2
ABC4302,CH,A,342853.11,0.2
ABC4303,CH,BBB,53530.98,0.2
ABC4304,CH,BB,638036.95,0.2
ABC4305,CH,BBB,164010.12,0.2
ABC4306,CH,BB,44818.41,0.2
ABC4307,CH,A,144640.57,0.2
ABC4308,CH,A,8739.36,0.2
ABC4309,CH,B,55311.37,0.2
ABC4310,CH,BBB,283613.66,0.2
ABC4311,CH,BBB,114315.13,0.2
ABC4312,CH,A,80407.23,0.2
ABC4313,CH,BBB,86029.72,0.2
ABC4314,CH,BBB,242979.93,0.2
ABC4315,CH,BB,132470.33,0.2
ABC4316,CH,BB,58195.92,0.2
ABC4317,CH,BB,14907.34,0.2
ABC4318,CH,BBB,426805.27,0.2
ABC4319,CH,BBB,81001.64,0.2
ABC4320,CH,BBB,61574.9,0.2
ABC4321,CH,BB,15587.89,0.2
ABC4322,CH,BBB,135674.48,0.2
ABC4323,CH,BB,118248.37,0.2
ABC4324,CH,A,105665.33,0.2
ABC4325,CH,A,68029.79,0.2
ABC4326,CH,BBB,130550.3,0.2
ABC4327,CH,BBB,143409.92,0.2
ABC4328,CH,A,228418.54,0.2
ABC4329,CH,CCC,63052.84,0.2
ABC4330,CH,BBB,3735.85,0.2
